X-Loc(m)	Y-Loc(m)	time(min)	Field Strength(nT)	Base Station(nT)
-214.0	100.0	1961.5	51338.6		51337.4
-212.5	100.0	1962.0	51337.8		51335.9
-211.0	100.0	1962.5	51338.0		51337.4
-209.5	100.0	1963.0	51341.5		51341.9
-208.0	100.0	1963.5	51339.7		51340.3
-206.5	100.0	1964.0	51341.7		51340.7
-205.0	100.0	1964.5	51341.5		51340.4
-203.5	100.0	1965.0	51342.1		51342.7
-202.0	100.0	1965.5	51340.3		51340.6
-200.5	100.0	1966.0	51342.3		51340.5
-199.0	100.0	1966.5	51341.3		51341.8
-197.5	100.0	1967.0	51340.5		51339.7
-196.0	100.0	1967.5	51342.1		51341.7
-194.5	100.0	1968.0	51344.0		51339.7
-193.0	100.0	1968.5	51341.7		51341.4
-191.5	100.0	1969.0	51344.8		51342.4
-190.0	100.0	1969.5	51345.0		51342.2
-188.5	100.0	1970.0	51345.4		51344.5
-187.0	100.0	1970.5	51348.0		51344.9
-185.5	100.0	1971.0	51349.3		51346.0
-184.0	100.0	1971.5	51346.6		51342.3
-182.5	100.0	1972.0	51350.2		51346.0
-181.0	100.0	1972.5	51352.3		51345.8
-179.5	100.0	1973.0	51352.9		51342.8
-178.0	100.0	1973.5	51357.6		51347.0
-176.5	100.0	1974.0	51361.9		51346.3
-175.0	100.0	1974.5	51363.6		51343.6
-173.5	100.0	1975.0	51364.9		51343.2
-172.0	100.0	1975.5	51365.5		51343.3
-170.5	100.0	1976.0	51364.1		51346.3
-169.0	100.0	1976.5	51363.9		51345.2
-167.5	100.0	1977.0	51365.8		51347.5
-166.0	100.0	1977.5	51363.2		51346.6
-164.5	100.0	1978.0	51361.7		51348.2
-163.0	100.0	1978.5	51359.4		51347.6
-161.5	100.0	1979.0	51354.6		51348.4
-160.0	100.0	1979.5	51348.4		51347.4
-158.5	100.0	1980.0	51344.2		51345.7
-157.0	100.0	1980.5	51346.5		51345.6
-155.5	100.0	1981.0	51345.6		51349.0
-154.0	100.0	1981.5	51343.7		51345.0
-152.5	100.0	1982.0	51345.8		51347.6
-151.0	100.0	1982.5	51346.0		51348.0
-149.5	100.0	1983.0	51345.8		51348.1
-148.0	100.0	1983.5	51345.8		51347.5
-146.5	100.0	1984.0	51345.4		51345.7
-145.0	100.0	1984.5	51346.0		51346.9
-143.5	100.0	1985.0	51348.5		51348.3
-142.0	100.0	1985.5	51348.0		51348.4
-140.5	100.0	1986.0	51346.8		51348.1
-139.0	100.0	1986.5	51349.0		51350.5
-137.5	100.0	1987.0	51348.4		51350.2
-136.0	100.0	1987.5	51349.9		51352.2
-134.5	100.0	1988.0	51349.4		51349.8
-133.0	100.0	1988.5	51346.2		51346.6
-131.5	100.0	1989.0	51346.8		51347.5
-130.0	100.0	1989.5	51347.8		51350.8
-128.5	100.0	1990.0	51348.2		51350.2
-127.0	100.0	1990.5	51349.9		51351.4
-125.5	100.0	1991.0	51347.6		51348.0
-124.0	100.0	1991.5	51347.8		51351.0
-122.5	100.0	1992.0	51348.7		51348.4
-121.0	100.0	1992.5	51349.3		51351.4
-119.5	100.0	1993.0	51348.7		51350.3
-118.0	100.0	1993.5	51350.6		51349.1
-116.5	100.0	1994.0	51349.8		51351.0
-115.0	100.0	1994.5	51351.5		51352.2
-113.5	100.0	1995.0	51350.0		51352.4
-112.0	100.0	1995.5	51352.1		51353.5
-110.5	100.0	1996.0	51350.8		51350.5
-109.0	100.0	1996.5	51350.3		51352.6
-107.5	100.0	1997.0	51348.0		51351.1
-106.0	100.0	1997.5	51349.8		51351.0
-104.5	100.0	1998.0	51349.0		51350.1
-103.0	100.0	1998.5	51350.0		51350.5
-101.5	100.0	1999.0	51351.9		51349.9
-100.0	100.0	1999.5	51350.8		51352.7
-98.5	100.0	2000.0	51352.7		51353.0
-97.0	100.0	2000.5	51350.9		51352.3
-95.5	100.0	2001.0	51349.1		51349.3
-94.0	100.0	2001.5	51348.9		51348.6
-92.5	100.0	2002.0	51352.4		51350.7
-91.0	100.0	2002.5	51351.3		51351.9
-89.5	100.0	2003.0	51351.2		51352.3
-88.0	100.0	2003.5	51351.4		51354.1
-86.5	100.0	2004.0	51351.3		51352.7
-85.0	100.0	2004.5	51350.1		51350.6
-83.5	100.0	2005.0	51351.5		51351.6
-82.0	100.0	2005.5	51352.0		51352.0
-80.5	100.0	2006.0	51350.8		51348.9
-79.0	100.0	2006.5	51350.6		51351.3
-77.5	100.0	2007.0	51350.4		51349.8
-76.0	100.0	2007.5	51348.7		51350.6
-74.5	100.0	2008.0	51352.3		51352.4
-73.0	100.0	2008.5	51352.8		51354.2
-71.5	100.0	2009.0	51351.4		51351.1
-70.0	100.0	2009.5	51349.8		51350.0
-68.5	100.0	2010.0	51350.4		51350.7
-67.0	100.0	2010.5	51350.8		51351.2
-65.5	100.0	2011.0	51350.7		51351.3
-64.0	100.0	2011.5	51350.2		51348.5
-62.5	100.0	2012.0	51352.3		51351.9
-61.0	100.0	2012.5	51350.0		51351.6
-59.5	100.0	2013.0	51352.3		51353.4
-58.0	100.0	2013.5	51350.9		51350.5
-56.5	100.0	2014.0	51350.5		51352.0
-55.0	100.0	2014.5	51352.0		51350.9
-53.5	100.0	2015.0	51352.5		51352.0
-52.0	100.0	2015.5	51350.2		51350.8
-50.5	100.0	2016.0	51349.4		51351.2
-49.0	100.0	2016.5	51350.7		51348.9
-47.5	100.0	2017.0	51350.9		51352.5
-46.0	100.0	2017.5	51351.5		51352.3
-44.5	100.0	2018.0	51352.6		51351.3
-43.0	100.0	2018.5	51351.6		51351.5
-41.5	100.0	2019.0	51351.2		51353.1
-40.0	100.0	2019.5	51350.2		51351.4
-38.5	100.0	2020.0	51351.7		51350.5
-37.0	100.0	2020.5	51352.8		51350.2
-35.5	100.0	2021.0	51352.8		51352.6
-34.0	100.0	2021.5	51351.4		51350.5
-32.5	100.0	2022.0	51349.1		51348.1
-31.0	100.0	2022.5	51351.0		51350.6
-29.5	100.0	2023.0	51352.1		51351.5
-28.0	100.0	2023.5	51350.5		51350.5
-26.5	100.0	2024.0	51353.2		51351.5
-25.0	100.0	2024.5	51350.3		51349.9
-23.5	100.0	2025.0	51350.7		51349.2
-22.0	100.0	2025.5	51351.7		51352.4
-20.5	100.0	2026.0	51351.4		51351.8
-19.0	100.0	2026.5	51352.2		51352.1
-17.5	100.0	2027.0	51354.6		51353.9
-16.0	100.0	2027.5	51351.4		51350.7
-14.5	100.0	2028.0	51350.8		51353.8
-13.0	100.0	2028.5	51354.9		51351.7
-11.5	100.0	2029.0	51350.4		51350.3
-10.0	100.0	2029.5	51349.0		51348.1
-8.5	100.0	2030.0	51349.4		51349.2
-7.0	100.0	2030.5	51348.2		51348.0
-5.5	100.0	2031.0	51350.9		51350.5
-4.0	100.0	2031.5	51349.7		51350.7
-2.5	100.0	2032.0	51348.8		51351.1
-1.0	100.0	2032.5	51351.0		51349.6
0.5	100.0	2033.0	51350.0		51349.6
2.0	100.0	2033.5	51349.9		51349.3
3.5	100.0	2034.0	51348.4		51348.5
5.0	100.0	2034.5	51349.9		51349.6
6.5	100.0	2035.0	51351.6		51353.2
8.0	100.0	2035.5	51349.4		51350.2
9.5	100.0	2036.0	51349.8		51348.8
11.0	100.0	2036.5	51349.1		51350.6
12.5	100.0	2037.0	51348.9		51350.1
14.0	100.0	2037.5	51349.3		51349.4
15.5	100.0	2038.0	51349.0		51351.1
17.0	100.0	2038.5	51349.6		51349.9
18.5	100.0	2039.0	51348.1		51348.0
20.0	100.0	2039.5	51350.9		51350.6
21.5	100.0	2040.0	51350.5		51349.5
23.0	100.0	2040.5	51348.4		51349.1
24.5	100.0	2041.0	51352.4		51353.4
26.0	100.0	2041.5	51349.1		51348.2
27.5	100.0	2042.0	51351.3		51350.2
29.0	100.0	2042.5	51349.3		51349.2
30.5	100.0	2043.0	51353.0		51351.7
32.0	100.0	2043.5	51350.7		51349.3
33.5	100.0	2044.0	51351.3		51350.9
35.0	100.0	2044.5	51352.9		51350.6
36.5	100.0	2045.0	51349.4		51351.4
38.0	100.0	2045.5	51352.2		51352.2
39.5	100.0	2046.0	51351.0		51353.8
41.0	100.0	2046.5	51353.3		51351.1
42.5	100.0	2047.0	51348.0		51348.6
44.0	100.0	2047.5	51350.4		51351.0
45.5	100.0	2048.0	51351.4		51351.3
47.0	100.0	2048.5	51353.2		51351.5
48.5	100.0	2049.0	51353.9		51353.6
50.0	100.0	2049.5	51353.4		51351.0
51.5	100.0	2050.0	51350.6		51350.9
53.0	100.0	2050.5	51350.3		51349.4
54.5	100.0	2051.0	51352.0		51352.9
56.0	100.0	2051.5	51353.9		51353.9
57.5	100.0	2052.0	51355.5		51353.9
59.0	100.0	2052.5	51354.5		51354.7
60.5	100.0	2053.0	51351.4		51350.4
62.0	100.0	2053.5	51353.0		51354.1
63.5	100.0	2054.0	51354.1		51353.0
65.0	100.0	2054.5	51351.8		51348.9
66.5	100.0	2055.0	51352.9		51352.0
68.0	100.0	2055.5	51350.9		51349.8
69.5	100.0	2056.0	51353.1		51351.6
71.0	100.0	2056.5	51348.6		51348.0
72.5	100.0	2057.0	51348.4		51348.4
74.0	100.0	2057.5	51351.0		51351.8
75.5	100.0	2058.0	51351.2		51349.1
77.0	100.0	2058.5	51349.1		51352.2
78.5	100.0	2059.0	51349.1		51349.9
80.0	100.0	2059.5	51351.2		51349.2
81.5	100.0	2060.0	51347.9		51350.5
83.0	100.0	2060.5	51349.2		51349.6
84.5	100.0	2061.0	51351.2		51350.6
86.0	100.0	2061.5	51348.7		51347.9
87.5	100.0	2062.0	51347.6		51347.1
89.0	100.0	2062.5	51347.8		51348.2
90.5	100.0	2063.0	51348.3		51346.3
92.0	100.0	2063.5	51346.9		51345.6
93.5	100.0	2064.0	51347.7		51345.9
95.0	100.0	2064.5	51349.1		51349.5
96.5	100.0	2065.0	51345.7		51345.8
98.0	100.0	2065.5	51349.8		51348.1
99.5	100.0	2066.0	51345.1		51347.2
101.0	100.0	2066.5	51345.2		51344.5
102.5	100.0	2067.0	51345.9		51343.0
104.0	100.0	2067.5	51345.3		51344.3
105.5	100.0	2068.0	51344.8		51344.6
107.0	100.0	2068.5	51345.9		51346.6
108.5	100.0	2069.0	51345.6		51344.9
110.0	100.0	2069.5	51344.0		51343.8
111.5	100.0	2070.0	51342.4		51344.9
113.0	100.0	2070.5	51344.8		51342.8
114.5	100.0	2071.0	51344.7		51343.6
116.0	100.0	2071.5	51345.8		51346.5
117.5	100.0	2072.0	51345.2		51347.7
119.0	100.0	2072.5	51346.0		51346.4
120.5	100.0	2073.0	51344.4		51342.6
122.0	100.0	2073.5	51345.6		51344.1
123.5	100.0	2074.0	51344.8		51344.6
125.0	100.0	2074.5	51343.9		51344.8
126.5	100.0	2075.0	51343.7		51342.4
128.0	100.0	2075.5	51347.2		51347.8
129.5	100.0	2076.0	51347.3		51348.9
131.0	100.0	2076.5	51349.5		51348.6
132.5	100.0	2077.0	51349.8		51349.0
134.0	100.0	2077.5	51349.3		51346.7
135.5	100.0	2078.0	51349.1		51347.9
137.0	100.0	2078.5	51350.1		51348.3
138.5	100.0	2079.0	51349.0		51348.7
140.0	100.0	2079.5	51345.9		51345.9
141.5	100.0	2080.0	51349.2		51348.1
143.0	100.0	2080.5	51346.3		51348.4
144.5	100.0	2081.0	51350.6		51349.3
146.0	100.0	2081.5	51342.1		51347.1
147.5	100.0	2082.0	51357.3		51347.5
149.0	100.0	2082.5	51344.2		51346.6
150.5	100.0	2083.0	51348.5		51347.3
152.0	100.0	2083.5	51342.5		51347.2
153.5	100.0	2084.0	51352.3		51350.9
155.0	100.0	2084.5	51353.0		51347.0
156.5	100.0	2085.0	51368.1		51349.9
158.0	100.0	2085.5	51346.6		51347.8
159.5	100.0	2086.0	51353.7		51347.8
161.0	100.0	2086.5	51387.7		51349.6
162.5	100.0	2087.0	51364.5		51350.0
164.0	100.0	2087.5	51720.2		51348.5
165.5	100.0	2088.0	51665.8		51345.6
167.0	100.0	2088.5	50459.8		51346.2
168.5	100.0	2089.0	52105.9		51345.3
170.0	100.0	2089.5	52008.5		51346.1
171.5	100.0	2090.0	51875.3		51349.2
173.0	100.0	2090.5	51489.0		51347.0
174.5	100.0	2091.0	51209.1		51344.0
176.0	100.0	2091.5	52074.9		51345.5
177.5	100.0	2092.0	51351.4		51348.3
179.0	100.0	2092.5	51255.2		51345.4
180.5	100.0	2093.0	51395.8		51349.4
182.0	100.0	2093.5	51328.7		51349.1
183.5	100.0	2094.0	51353.2		51346.3
185.0	100.0	2094.5	51344.9		51346.6
186.5	100.0	2095.0	51360.0		51349.0
188.0	100.0	2095.5	51343.6		51348.2
189.5	100.0	2096.0	51349.5		51347.3
191.0	100.0	2096.5	51352.6		51349.5
192.5	100.0	2097.0	51352.2		51348.8
194.0	100.0	2097.5	51349.9		51346.8
195.5	100.0	2098.0	51347.9		51347.5
197.0	100.0	2098.5	51347.6		51347.9
198.5	100.0	2099.0	51352.9		51348.5
200.0	100.0	2099.5	51351.8		51349.1
201.5	100.0	2100.0	51348.1		51351.1
203.0	100.0	2100.5	51349.1		51350.0
204.5	100.0	2101.0	51351.5		51347.9
206.0	100.0	2101.5	51345.6		51347.7
207.5	100.0	2102.0	51349.6		51348.5
209.0	100.0	2102.5	51346.3		51346.1
210.5	100.0	2103.0	51349.2		51347.8
212.0	100.0	2103.5	51346.6		51345.9
213.5	100.0	2104.0	51345.8		51348.0
215.0	100.0	2104.5	51346.2		51348.3
216.5	100.0	2105.0	51348.3		51348.1
218.0	100.0	2105.5	51348.9		51349.6
219.5	100.0	2106.0	51347.3		51346.9
221.0	100.0	2106.5	51350.3		51348.3
222.5	100.0	2107.0	51347.1		51350.3
224.0	100.0	2107.5	51350.4		51351.6
225.5	100.0	2108.0	51348.6		51346.7
227.0	100.0	2108.5	51349.5		51348.5
228.5	100.0	2109.0	51347.4		51347.9
230.0	100.0	2109.5	51352.2		51349.9
231.5	100.0	2110.0	51346.5		51344.9
233.0	100.0	2110.5	51348.8		51348.4
234.5	100.0	2111.0	51349.1		51347.3
236.0	100.0	2111.5	51347.2		51345.8
237.5	100.0	2112.0	51347.0		51344.6
239.0	100.0	2112.5	51349.3		51346.0
240.5	100.0	2113.0	51346.7		51348.2
242.0	100.0	2113.5	51347.3		51345.5
243.5	100.0	2114.0	51347.2		51347.4
245.0	100.0	2114.5	51347.0		51345.4
246.5	100.0	2115.0	51347.2		51344.3
248.0	100.0	2115.5	51347.6		51344.8
249.5	100.0	2116.0	51344.8		51342.0
-250.0	150.0	2116.5	51344.5		51345.3
-248.5	150.0	2117.0	51346.3		51347.1
-247.0	150.0	2117.5	51346.7		51348.6
-245.5	150.0	2118.0	51345.7		51345.4
-244.0	150.0	2118.5	51346.3		51345.8
-242.5	150.0	2119.0	51346.4		51345.9
-241.0	150.0	2119.5	51345.3		51345.7
-239.5	150.0	2120.0	51348.5		51345.7
-238.0	150.0	2120.5	51346.6		51348.0
-236.5	150.0	2121.0	51347.1		51346.3
-235.0	150.0	2121.5	51346.3		51346.9
-233.5	150.0	2122.0	51348.7		51349.1
-232.0	150.0	2122.5	51348.9		51346.3
-230.5	150.0	2123.0	51350.5		51349.5
-229.0	150.0	2123.5	51352.5		51351.8
-227.5	150.0	2124.0	51351.9		51350.4
-226.0	150.0	2124.5	51349.8		51350.3
-224.5	150.0	2125.0	51351.7		51349.0
-223.0	150.0	2125.5	51352.2		51350.6
-221.5	150.0	2126.0	51351.0		51351.2
-220.0	150.0	2126.5	51350.5		51348.3
-218.5	150.0	2127.0	51350.8		51349.5
-217.0	150.0	2127.5	51351.4		51352.2
-215.5	150.0	2128.0	51351.6		51351.0
-214.0	150.0	2128.5	51350.3		51350.0
-212.5	150.0	2129.0	51351.1		51348.6
-211.0	150.0	2129.5	51352.0		51350.4
-209.5	150.0	2130.0	51348.6		51349.6
-208.0	150.0	2130.5	51351.7		51350.3
-206.5	150.0	2131.0	51351.8		51349.7
-205.0	150.0	2131.5	51353.4		51352.1
-203.5	150.0	2132.0	51351.1		51346.5
-202.0	150.0	2132.5	51351.7		51349.3
-200.5	150.0	2133.0	51350.4		51348.8
-199.0	150.0	2133.5	51352.3		51349.8
-197.5	150.0	2134.0	51355.3		51350.2
-196.0	150.0	2134.5	51351.1		51345.0
-194.5	150.0	2135.0	51353.4		51348.2
-193.0	150.0	2135.5	51356.1		51347.7
-191.5	150.0	2136.0	51357.5		51345.2
-190.0	150.0	2136.5	51363.3		51345.1
-188.5	150.0	2137.0	51368.6		51346.6
-187.0	150.0	2137.5	51370.4		51348.5
-185.5	150.0	2138.0	51368.4		51348.6
-184.0	150.0	2138.5	51370.3		51348.8
-182.5	150.0	2139.0	51365.0		51347.2
-181.0	150.0	2139.5	51369.0		51348.3
-179.5	150.0	2140.0	51363.7		51346.5
-178.0	150.0	2140.5	51362.1		51346.3
-176.5	150.0	2141.0	51356.7		51346.7
-175.0	150.0	2141.5	51351.9		51343.2
-173.5	150.0	2142.0	51345.2		51345.6
-172.0	150.0	2142.5	51345.5		51346.9
-170.5	150.0	2143.0	51342.9		51346.8
-169.0	150.0	2143.5	51345.2		51346.6
-167.5	150.0	2144.0	51345.7		51348.2
-166.0	150.0	2144.5	51345.1		51346.3
-164.5	150.0	2145.0	51344.4		51347.4
-163.0	150.0	2145.5	51346.1		51346.7
-161.5	150.0	2146.0	51347.0		51347.3
-160.0	150.0	2146.5	51346.5		51349.2
-158.5	150.0	2147.0	51347.2		51348.4
-157.0	150.0	2147.5	51347.6		51347.1
-155.5	150.0	2148.0	51346.4		51348.1
-154.0	150.0	2148.5	51348.0		51350.3
-152.5	150.0	2149.0	51348.4		51350.0
-151.0	150.0	2149.5	51346.4		51345.1
-149.5	150.0	2150.0	51348.0		51349.0
-148.0	150.0	2150.5	51348.7		51349.4
-146.5	150.0	2151.0	51348.7		51350.2
-145.0	150.0	2151.5	51347.7		51346.6
-143.5	150.0	2152.0	51349.2		51349.3
-142.0	150.0	2152.5	51347.2		51348.0
-140.5	150.0	2153.0	51348.2		51346.6
-139.0	150.0	2153.5	51349.3		51350.2
-137.5	150.0	2154.0	51348.3		51348.2
-136.0	150.0	2154.5	51348.1		51349.7
-134.5	150.0	2155.0	51348.2		51348.9
-133.0	150.0	2155.5	51345.9		51348.9
-131.5	150.0	2156.0	51349.9		51350.1
-130.0	150.0	2156.5	51350.8		51350.5
-128.5	150.0	2157.0	51349.4		51350.0
-127.0	150.0	2157.5	51349.1		51350.9
-125.5	150.0	2158.0	51346.9		51347.8
-124.0	150.0	2158.5	51349.6		51349.7
-122.5	150.0	2159.0	51347.1		51347.8
-121.0	150.0	2159.5	51347.7		51347.8
-119.5	150.0	2160.0	51351.1		51351.6
-118.0	150.0	2160.5	51349.4		51350.7
-116.5	150.0	2161.0	51349.6		51349.0
-115.0	150.0	2161.5	51350.8		51350.4
-113.5	150.0	2162.0	51351.6		51352.7
-112.0	150.0	2162.5	51349.9		51350.7
-110.5	150.0	2163.0	51351.9		51352.1
-109.0	150.0	2163.5	51349.3		51349.7
-107.5	150.0	2164.0	51350.1		51352.0
-106.0	150.0	2164.5	51348.6		51348.5
-104.5	150.0	2165.0	51349.9		51350.2
-103.0	150.0	2165.5	51350.2		51349.7
-101.5	150.0	2166.0	51348.1		51346.1
-100.0	150.0	2166.5	51349.9		51350.1
-98.5	150.0	2167.0	51349.9		51350.0
-97.0	150.0	2167.5	51347.6		51348.4
-95.5	150.0	2168.0	51348.2		51348.4
-94.0	150.0	2168.5	51347.9		51348.5
-92.5	150.0	2169.0	51348.1		51345.7
-91.0	150.0	2169.5	51348.9		51349.8
-89.5	150.0	2170.0	51347.3		51347.2
-88.0	150.0	2170.5	51346.8		51346.4
-86.5	150.0	2171.0	51345.2		51348.5
-85.0	150.0	2171.5	51348.0		51347.4
-83.5	150.0	2172.0	51347.3		51346.9
-82.0	150.0	2172.5	51346.8		51347.9
-80.5	150.0	2173.0	51348.3		51347.4
-79.0	150.0	2173.5	51348.8		51349.9
-77.5	150.0	2174.0	51345.0		51345.8
-76.0	150.0	2174.5	51345.1		51344.7
-74.5	150.0	2175.0	51346.4		51349.0
-73.0	150.0	2175.5	51345.8		51344.6
-71.5	150.0	2176.0	51349.0		51349.3
-70.0	150.0	2176.5	51345.5		51347.7
-68.5	150.0	2177.0	51342.6		51343.2
-67.0	150.0	2177.5	51345.6		51344.1
-65.5	150.0	2178.0	51344.5		51344.4
-64.0	150.0	2178.5	51347.6		51347.4
-62.5	150.0	2179.0	51348.2		51346.2
-61.0	150.0	2179.5	51347.2		51346.7
-59.5	150.0	2180.0	51344.2		51344.6
-58.0	150.0	2180.5	51342.2		51344.2
-56.5	150.0	2181.0	51345.0		51343.8
-55.0	150.0	2181.5	51345.0		51344.0
-53.5	150.0	2182.0	51344.5		51343.8
-52.0	150.0	2182.5	51347.3		51345.8
-50.5	150.0	2183.0	51346.5		51347.4
-49.0	150.0	2183.5	51346.3		51347.7
-47.5	150.0	2184.0	51345.4		51345.5
-46.0	150.0	2184.5	51344.7		51345.3
-44.5	150.0	2185.0	51346.7		51348.3
-43.0	150.0	2185.5	51349.3		51347.6
-41.5	150.0	2186.0	51347.8		51347.5
-40.0	150.0	2186.5	51346.7		51347.1
-38.5	150.0	2187.0	51345.7		51346.1
-37.0	150.0	2187.5	51347.0		51346.5
-35.5	150.0	2188.0	51346.2		51346.9
-34.0	150.0	2188.5	51347.6		51346.2
-32.5	150.0	2189.0	51346.6		51344.2
-31.0	150.0	2189.5	51345.4		51345.1
-29.5	150.0	2190.0	51345.3		51346.2
-28.0	150.0	2190.5	51345.8		51349.0
-26.5	150.0	2191.0	51346.2		51346.6
-25.0	150.0	2191.5	51347.4		51347.6
-23.5	150.0	2192.0	51348.0		51347.0
-22.0	150.0	2192.5	51346.7		51348.4
-20.5	150.0	2193.0	51347.9		51345.8
-19.0	150.0	2193.5	51347.4		51347.5
-17.5	150.0	2194.0	51345.6		51345.6
-16.0	150.0	2194.5	51345.3		51349.2
-14.5	150.0	2195.0	51343.6		51343.3
-13.0	150.0	2195.5	51346.5		51345.3
-11.5	150.0	2196.0	51346.4		51346.3
-10.0	150.0	2196.5	51347.9		51346.5
-8.5	150.0	2197.0	51346.0		51346.5
-7.0	150.0	2197.5	51346.1		51347.9
-5.5	150.0	2198.0	51347.4		51345.7
-4.0	150.0	2198.5	51345.7		51346.4
-2.5	150.0	2199.0	51348.6		51346.6
-1.0	150.0	2199.5	51347.7		51346.8
0.5	150.0	2200.0	51345.4		51345.7
2.0	150.0	2200.5	51348.6		51346.5
3.5	150.0	2201.0	51350.7		51350.6
5.0	150.0	2201.5	51347.7		51348.7
6.5	150.0	2202.0	51349.3		51350.3
8.0	150.0	2202.5	51348.5		51346.2
9.5	150.0	2203.0	51349.2		51348.0
11.0	150.0	2203.5	51346.7		51347.7
12.5	150.0	2204.0	51347.9		51345.6
14.0	150.0	2204.5	51347.4		51347.4
15.5	150.0	2205.0	51347.1		51347.7
17.0	150.0	2205.5	51348.8		51348.6
18.5	150.0	2206.0	51349.3		51349.9
20.0	150.0	2206.5	51347.4		51346.8
21.5	150.0	2207.0	51349.0		51347.7
23.0	150.0	2207.5	51344.0		51344.8
24.5	150.0	2208.0	51346.8		51347.6
26.0	150.0	2208.5	51348.0		51345.4
27.5	150.0	2209.0	51349.8		51349.0
29.0	150.0	2209.5	51348.1		51346.1
30.5	150.0	2210.0	51346.8		51348.0
32.0	150.0	2210.5	51346.8		51345.7
33.5	150.0	2211.0	51346.9		51346.5
35.0	150.0	2211.5	51349.2		51346.8
36.5	150.0	2212.0	51343.0		51343.4
38.0	150.0	2212.5	51347.1		51346.9
39.5	150.0	2213.0	51347.2		51347.2
41.0	150.0	2213.5	51349.7		51347.4
42.5	150.0	2214.0	51344.7		51345.7
44.0	150.0	2214.5	51345.7		51343.0
45.5	150.0	2215.0	51342.8		51343.2
47.0	150.0	2215.5	51346.9		51346.4
48.5	150.0	2216.0	51347.2		51344.9
50.0	150.0	2216.5	51346.2		51346.3
51.5	150.0	2217.0	51347.2		51346.8
53.0	150.0	2217.5	51347.5		51346.1
54.5	150.0	2218.0	51347.4		51345.4
56.0	150.0	2218.5	51347.9		51346.0
57.5	150.0	2219.0	51346.4		51347.4
59.0	150.0	2219.5	51345.3		51346.2
60.5	150.0	2940.0	51337.1		51339.1
62.0	150.0	2940.5	51342.8		51340.4
63.5	150.0	2941.0	51339.7		51340.6
65.0	150.0	2941.5	51338.9		51339.3
66.5	150.0	2942.0	51341.3		51340.2
68.0	150.0	2942.5	51345.2		51341.5
69.5	150.0	2943.0	51341.8		51341.3
71.0	150.0	2943.5	51343.4		51342.0
72.5	150.0	2944.0	51341.2		51342.5
74.0	150.0	2944.5	51341.8		51339.9
75.5	150.0	2945.0	51343.4		51342.2
77.0	150.0	2945.5	51343.7		51342.7
78.5	150.0	2946.0	51340.6		51342.2
80.0	150.0	2946.5	51343.9		51340.3
81.5	150.0	2947.0	51339.5		51339.7
83.0	150.0	2947.5	51344.0		51341.5
84.5	150.0	2948.0	51344.8		51344.3
86.0	150.0	2948.5	51344.2		51344.2
87.5	150.0	2949.0	51343.7		51342.6
89.0	150.0	2949.5	51343.0		51344.3
90.5	150.0	2950.0	51341.1		51341.6
92.0	150.0	2950.5	51343.0		51342.5
93.5	150.0	2951.0	51344.5		51343.7
95.0	150.0	2951.5	51340.5		51341.2
96.5	150.0	2952.0	51341.1		51340.2
98.0	150.0	2952.5	51346.9		51343.3
99.5	150.0	2953.0	51340.8		51339.5
101.0	150.0	2953.5	51340.0		51340.5
102.5	150.0	2954.0	51348.9		51341.5
104.0	150.0	2954.5	51340.9		51339.4
105.5	150.0	2955.0	51337.7		51339.5
107.0	150.0	2955.5	51343.8		51338.4
108.5	150.0	2956.0	51335.1		51342.3
110.0	150.0	2956.5	51332.5		51338.9
111.5	150.0	2957.0	51346.6		51338.2
113.0	150.0	2957.5	51337.6		51341.8
114.5	150.0	2958.0	51359.7		51336.7
116.0	150.0	2958.5	51339.9		51337.8
117.5	150.0	2959.0	51360.9		51337.3
119.0	150.0	2959.5	51372.6		51335.7
120.5	150.0	2960.0	51384.6		51339.5
122.0	150.0	2960.5	51311.5		51337.5
123.5	150.0	2961.0	51118.4		51337.7
125.0	150.0	2961.5	51762.4		51336.5
126.5	150.0	2962.0	51926.7		51338.5
128.0	150.0	2962.5	51000.3		51338.9
129.5	150.0	2963.0	51346.4		51338.5
131.0	150.0	2963.5	51079.1		51337.4
132.5	150.0	2964.0	51308.6		51336.7
134.0	150.0	2964.5	50848.7		51336.9
135.5	150.0	2965.0	50577.7		51334.6
137.0	150.0	2965.5	51476.0		51334.2
138.5	150.0	2966.0	51342.0		51336.4
140.0	150.0	2966.5	51365.9		51335.7
141.5	150.0	2967.0	51372.5		51335.7
143.0	150.0	2967.5	51357.4		51335.9
144.5	150.0	2968.0	51329.1		51335.9
146.0	150.0	2968.5	51340.7		51338.3
147.5	150.0	2969.0	51354.9		51339.3
149.0	150.0	2969.5	51339.4		51336.1
150.5	150.0	2970.0	51341.4		51337.8
152.0	150.0	2970.5	51331.4		51337.0
153.5	150.0	2971.0	51333.0		51333.6
155.0	150.0	2971.5	51335.6		51334.3
156.5	150.0	2972.0	51339.8		51338.9
158.0	150.0	2972.5	51336.9		51337.5
159.5	150.0	2973.0	51339.0		51338.6
161.0	150.0	2973.5	51339.7		51336.7
162.5	150.0	2974.0	51338.1		51336.4
164.0	150.0	2974.5	51340.8		51337.4
165.5	150.0	2975.0	51340.8		51336.9
167.0	150.0	2975.5	51341.4		51336.6
168.5	150.0	2976.0	51338.5		51339.1
170.0	150.0	2976.5	51340.9		51337.4
171.5	150.0	2977.0	51337.3		51336.2
173.0	150.0	2977.5	51334.6		51333.5
